thisDate,branch name,new files,existing files,Total files
7/20/2022,MUTARE,4,2,6
7/21/2022,MUTARE,4,4,8
7/22/2022,MUTARE,2,1,3
7/23/2022,MUTARE,2,1,3
7/24/2022,MUTARE,4,0,4
7/25/2022,MUTARE,2,2,4
7/26/2022,MUTARE,9,2,11
7/27/2022,MUTARE,1,6,7
7/28/2022,MUTARE,4,2,6
7/29/2022,MUTARE,4,4,8
7/30/2022,MUTARE,7,5,12
7/31/2022,MUTARE,1,8,9
8/1/2022,MUTARE,5,7,12
8/2/2022,MUTARE,1,9,10
8/3/2022,MUTARE,4,6,10
8/4/2022,MUTARE,3,6,9
8/5/2022,MUTARE,5,1,6
8/7/2022,MUTARE,6,3,9
8/8/2022,MUTARE,1,6,7
8/10/2022,MUTARE,5,1,6
8/11/2022,MUTARE,6,3,9
8/12/2022,MUTARE,3,6,9
8/13/2022,MUTARE,2,5,7
8/14/2022,MUTARE,6,1,7
8/15/2022,MUTARE,4,2,6
8/16/2022,MUTARE,2,5,7
8/17/2022,MUTARE,4,2,6
8/18/2022,MUTARE,4,3,7
8/19/2022,MUTARE,2,4,6
8/20/2022,MUTARE,3,2,5
8/21/2022,MUTARE,1,2,3
8/22/2022,MUTARE,5,1,6
8/23/2022,MUTARE,3,3,6
8/24/2022,MUTARE,3,1,4
8/25/2022,MUTARE,2,2,4
8/26/2022,MUTARE,2,4,6
8/27/2022,MUTARE,5,2,7
8/28/2022,MUTARE,3,3,6
8/29/2022,MUTARE,5,4,9
8/30/2022,MUTARE,4,5,9
8/31/2022,MUTARE,4,6,10
9/1/2022,MUTARE,4,4,8
9/2/2022,MUTARE,3,3,6
9/3/2022,MUTARE,7,2,9
9/4/2022,MUTARE,5,3,8
9/5/2022,MUTARE,7,5,12
9/7/2022,MUTARE,8,2,10
9/8/2022,MUTARE,2,7,9
9/10/2022,MUTARE,4,1,5
9/11/2022,MUTARE,4,3,7
9/12/2022,MUTARE,3,4,7
9/13/2022,MUTARE,5,2,7
9/14/2022,MUTARE,2,3,5
9/15/2022,MUTARE,5,3,8
9/16/2022,MUTARE,3,6,9
9/17/2022,MUTARE,5,3,8
9/18/2022,MUTARE,1,3,4
9/19/2022,MUTARE,3,3,6
9/21/2022,MUTARE,3,0,3
9/22/2022,MUTARE,2,2,4
9/23/2022,MUTARE,7,2,9
9/24/2022,MUTARE,1,5,6
9/25/2022,MUTARE,6,1,7
9/27/2022,MUTARE,2,1,3
9/28/2022,MUTARE,4,2,6
9/29/2022,MUTARE,3,3,6
9/30/2022,MUTARE,7,3,10
10/1/2022,MUTARE,4,6,10
10/2/2022,MUTARE,2,4,6
10/3/2022,MUTARE,2,0,2
10/4/2022,MUTARE,3,2,5
10/5/2022,MUTARE,5,4,9
10/8/2022,MUTARE,2,0,2
10/9/2022,MUTARE,5,2,7
10/10/2022,MUTARE,2,6,8
10/11/2022,MUTARE,4,3,7
10/12/2022,MUTARE,3,4,7
10/13/2022,MUTARE,5,2,7
10/14/2022,MUTARE,2,6,8
10/15/2022,MUTARE,6,2,8
10/17/2022,MUTARE,6,1,7
10/18/2022,MUTARE,4,4,8
10/19/2022,MUTARE,3,3,6
10/20/2022,MUTARE,4,3,7
10/21/2022,MUTARE,3,4,7
10/22/2022,MUTARE,2,4,6
10/23/2022,MUTARE,4,2,6
10/24/2022,MUTARE,6,3,9
10/25/2022,MUTARE,2,7,9
10/26/2022,MUTARE,4,2,6
10/27/2022,MUTARE,1,2,3
10/28/2022,MUTARE,2,1,3
10/31/2022,MUTARE,5,0,5
11/1/2022,MUTARE,3,3,6
11/2/2022,MUTARE,3,1,4
11/3/2022,MUTARE,3,2,5
11/4/2022,MUTARE,3,3,6
11/5/2022,MUTARE,5,2,7
11/6/2022,MUTARE,7,4,11
11/7/2022,MUTARE,2,6,8
11/8/2022,MUTARE,1,3,4
11/9/2022,MUTARE,2,1,3
11/10/2022,MUTARE,3,2,5
11/11/2022,MUTARE,4,3,7
11/12/2022,MUTARE,7,5,12
11/13/2022,MUTARE,5,3,8
11/14/2022,MUTARE,2,3,5
11/15/2022,MUTARE,1,3,4
11/16/2022,MUTARE,3,2,5
11/17/2022,MUTARE,1,2,3
11/18/2022,MUTARE,8,2,10
11/19/2022,MUTARE,4,3,7
11/20/2022,MUTARE,2,3,5
11/21/2022,MUTARE,7,3,10
11/22/2022,MUTARE,4,8,12
11/23/2022,MUTARE,4,6,10
11/24/2022,MUTARE,7,8,15
11/25/2022,MUTARE,1,8,9
11/26/2022,MUTARE,3,2,5
11/27/2022,MUTARE,2,2,4
11/28/2022,MUTARE,2,3,5
11/29/2022,MUTARE,1,4,5
11/30/2022,MUTARE,6,1,7
12/2/2022,MUTARE,7,4,11
12/3/2022,MUTARE,8,8,16
12/4/2022,MUTARE,2,8,10
12/5/2022,MUTARE,3,5,8
12/7/2022,MUTARE,6,1,7
12/9/2022,MUTARE,2,2,4
12/10/2022,MUTARE,3,1,4
12/11/2022,MUTARE,3,2,5
12/12/2022,MUTARE,2,4,6
12/13/2022,MUTARE,3,3,6
12/14/2022,MUTARE,4,4,8
12/15/2022,MUTARE,3,5,8
12/16/2022,MUTARE,3,3,6
12/17/2022,MUTARE,5,2,7
12/19/2022,MUTARE,2,1,3
12/20/2022,MUTARE,3,2,5
12/21/2022,MUTARE,3,2,5
12/22/2022,MUTARE,6,2,8
12/23/2022,MUTARE,5,3,8
12/24/2022,MUTARE,3,4,7
12/27/2022,MUTARE,2,3,5
12/28/2022,MUTARE,3,1,4
12/29/2022,MUTARE,5,2,7
12/30/2022,MUTARE,2,5,7
12/31/2022,MUTARE,4,2,6
1/1/2022,MUTOKO,3,1,4
1/2/2022,MUTOKO,1,2,3
1/3/2022,MUTOKO,2,2,4
1/9/2022,MUTOKO,1,0,1
1/10/2022,MUTOKO,4,1,5
1/11/2022,MUTOKO,2,1,3
1/13/2022,MUTOKO,2,0,2
1/14/2022,MUTOKO,4,2,6
1/15/2022,MUTOKO,1,2,3
1/16/2022,MUTOKO,2,1,3
1/17/2022,MUTOKO,3,2,5
1/19/2022,MUTOKO,1,0,1
1/25/2022,MUTOKO,1,0,1
1/26/2022,MUTOKO,3,1,4
1/28/2022,MUTOKO,2,0,2
1/29/2022,MUTOKO,2,2,4
1/30/2022,MUTOKO,1,2,3
2/1/2022,MUTOKO,3,1,4
2/3/2022,MUTOKO,3,0,3
2/4/2022,MUTOKO,3,2,5
2/5/2022,MUTOKO,2,1,3
2/8/2022,MUTOKO,7,0,7
2/10/2022,MUTOKO,1,1,2
2/11/2022,MUTOKO,2,1,3
2/12/2022,MUTOKO,1,0,1
2/14/2022,MUTOKO,4,1,5
2/15/2022,MUTOKO,3,1,4
2/17/2022,MUTOKO,2,1,3
2/19/2022,MUTOKO,3,0,3
2/20/2022,MUTOKO,1,1,2
2/21/2022,MUTOKO,1,1,2
2/22/2022,MUTOKO,3,1,4
2/26/2022,MUTOKO,5,0,5
3/1/2022,MUTOKO,2,0,2
3/3/2022,MUTOKO,2,0,2
3/5/2022,MUTOKO,2,0,2
3/7/2022,MUTOKO,3,0,3
3/12/2022,MUTOKO,2,0,2
3/14/2022,MUTOKO,4,0,4
3/15/2022,MUTOKO,2,1,3
3/16/2022,MUTOKO,4,2,6
3/20/2022,MUTOKO,1,0,1
3/21/2022,MUTOKO,1,1,2
3/24/2022,MUTOKO,2,0,2
3/25/2022,MUTOKO,6,1,7
3/28/2022,MUTOKO,2,1,3
4/1/2022,MUTOKO,4,0,4
4/2/2022,MUTOKO,1,1,2
4/3/2022,MUTOKO,2,1,3
4/5/2022,MUTOKO,1,0,1
4/7/2022,MUTOKO,3,0,3
4/8/2022,MUTOKO,2,2,4
4/10/2022,MUTOKO,1,0,1
4/11/2022,MUTOKO,2,0,2
4/12/2022,MUTOKO,1,1,2
4/14/2022,MUTOKO,1,0,1
4/15/2022,MUTOKO,4,1,5
4/18/2022,MUTOKO,1,0,1
4/21/2022,MUTOKO,2,0,2
4/23/2022,MUTOKO,2,0,2
4/24/2022,MUTOKO,3,1,4
4/26/2022,MUTOKO,5,0,5
4/29/2022,MUTOKO,1,0,1
4/30/2022,MUTOKO,2,0,2
5/2/2022,MUTOKO,1,0,1
5/4/2022,MUTOKO,3,0,3
5/6/2022,MUTOKO,2,0,2
5/7/2022,MUTOKO,1,1,2
5/8/2022,MUTOKO,1,1,2
5/9/2022,MUTOKO,1,1,2
5/10/2022,MUTOKO,1,1,2
5/11/2022,MUTOKO,1,1,2
5/17/2022,MUTOKO,3,0,3
5/18/2022,MUTOKO,1,3,4
5/19/2022,MUTOKO,3,1,4
5/21/2022,MUTOKO,1,1,2
5/22/2022,MUTOKO,3,0,3
5/23/2022,MUTOKO,1,2,3
5/24/2022,MUTOKO,3,1,4
5/28/2022,MUTOKO,2,0,2
5/31/2022,MUTOKO,1,0,1
6/1/2022,MUTOKO,2,1,3
6/3/2022,MUTOKO,2,0,2
6/4/2022,MUTOKO,4,1,5
6/5/2022,MUTOKO,2,3,5
6/7/2022,MUTOKO,1,1,2
6/8/2022,MUTOKO,1,2,3
6/9/2022,MUTOKO,1,1,2
6/10/2022,MUTOKO,3,1,4
6/11/2022,MUTOKO,2,3,5
6/12/2022,MUTOKO,4,2,6
6/13/2022,MUTOKO,1,5,6
6/15/2022,MUTOKO,1,0,1
6/16/2022,MUTOKO,1,1,2
6/20/2022,MUTOKO,3,0,3
6/23/2022,MUTOKO,3,0,3
6/25/2022,MUTOKO,2,0,2
6/26/2022,MUTOKO,4,1,5
6/27/2022,MUTOKO,2,2,4
6/28/2022,MUTOKO,5,4,9
6/29/2022,MUTOKO,2,6,8
7/1/2022,MUTOKO,1,2,3
7/4/2022,MUTOKO,2,2,4
7/6/2022,MUTOKO,1,1,2
7/7/2022,MUTOKO,1,1,2
7/9/2022,MUTOKO,3,1,4
7/10/2022,MUTOKO,1,3,4
7/13/2022,MUTOKO,2,0,2
7/14/2022,MUTOKO,2,1,3
7/15/2022,MUTOKO,1,1,2
7/16/2022,MUTOKO,2,1,3
7/17/2022,MUTOKO,5,1,6
7/18/2022,MUTOKO,2,4,6
7/19/2022,MUTOKO,2,2,4
7/21/2022,MUTOKO,1,1,2
7/22/2022,MUTOKO,3,1,4
7/24/2022,MUTOKO,1,0,1
7/25/2022,MUTOKO,2,1,3
7/26/2022,MUTOKO,1,1,2
7/29/2022,MUTOKO,1,0,1
7/30/2022,MUTOKO,1,1,2
7/31/2022,MUTOKO,1,1,2
8/1/2022,MUTOKO,2,1,3
8/2/2022,MUTOKO,1,0,1
8/4/2022,MUTOKO,1,0,1
8/6/2022,MUTOKO,3,0,3
8/8/2022,MUTOKO,3,0,3
8/9/2022,MUTOKO,2,3,5
8/11/2022,MUTOKO,2,1,3
8/14/2022,MUTOKO,2,0,2
8/16/2022,MUTOKO,3,0,3
8/17/2022,MUTOKO,3,2,5
8/21/2022,MUTOKO,2,0,2
8/22/2022,MUTOKO,1,1,2
8/24/2022,MUTOKO,1,0,1
8/25/2022,MUTOKO,1,1,2
8/26/2022,MUTOKO,3,1,4
8/28/2022,MUTOKO,3,1,4
8/29/2022,MUTOKO,1,1,2
8/30/2022,MUTOKO,1,1,2
9/5/2022,MUTOKO,2,0,2
9/6/2022,MUTOKO,2,1,3
9/9/2022,MUTOKO,1,0,1
9/10/2022,MUTOKO,2,1,3
9/13/2022,MUTOKO,1,0,1
9/14/2022,MUTOKO,1,0,1
9/15/2022,MUTOKO,1,0,1
9/16/2022,MUTOKO,1,1,2
9/17/2022,MUTOKO,2,1,3
9/18/2022,MUTOKO,2,1,3
9/19/2022,MUTOKO,2,1,3
9/20/2022,MUTOKO,2,1,3
9/22/2022,MUTOKO,4,0,4
9/25/2022,MUTOKO,2,0,2
9/26/2022,MUTOKO,2,0,2
9/28/2022,MUTOKO,1,0,1
10/1/2022,MUTOKO,4,0,4
10/2/2022,MUTOKO,1,2,3
10/4/2022,MUTOKO,1,0,1
10/5/2022,MUTOKO,3,0,3
10/6/2022,MUTOKO,1,2,3
10/7/2022,MUTOKO,1,2,3
10/8/2022,MUTOKO,1,1,2
10/11/2022,MUTOKO,3,0,3
10/12/2022,MUTOKO,2,2,4
10/15/2022,MUTOKO,2,0,2
10/16/2022,MUTOKO,1,1,2
10/17/2022,MUTOKO,4,0,4
10/19/2022,MUTOKO,2,1,3
10/22/2022,MUTOKO,2,0,2
10/23/2022,MUTOKO,1,1,2
10/26/2022,MUTOKO,2,0,2
10/27/2022,MUTOKO,2,2,4
10/30/2022,MUTOKO,2,0,2
11/1/2022,MUTOKO,2,0,2
11/5/2022,MUTOKO,4,0,4
11/6/2022,MUTOKO,2,1,3
11/7/2022,MUTOKO,2,1,3
11/8/2022,MUTOKO,1,2,3
11/9/2022,MUTOKO,2,0,2
11/11/2022,MUTOKO,1,0,1
11/12/2022,MUTOKO,1,1,2
11/13/2022,MUTOKO,2,1,3
11/14/2022,MUTOKO,3,1,4
11/15/2022,MUTOKO,2,1,3
11/16/2022,MUTOKO,2,1,3
11/17/2022,MUTOKO,1,2,3
11/19/2022,MUTOKO,1,0,1
11/20/2022,MUTOKO,1,1,2
11/21/2022,MUTOKO,4,0,4
11/22/2022,MUTOKO,1,3,4
11/23/2022,MUTOKO,2,1,3
11/25/2022,MUTOKO,2,0,2
11/26/2022,MUTOKO,1,1,2
11/27/2022,MUTOKO,1,1,2
11/28/2022,MUTOKO,3,0,3
11/30/2022,MUTOKO,3,0,3
12/1/2022,MUTOKO,1,2,3
12/5/2022,MUTOKO,1,0,1
12/6/2022,MUTOKO,2,1,3
12/7/2022,MUTOKO,1,2,3
12/8/2022,MUTOKO,2,0,2
12/9/2022,MUTOKO,2,0,2
12/16/2022,MUTOKO,2,0,2
12/17/2022,MUTOKO,1,1,2
12/18/2022,MUTOKO,2,0,2
12/24/2022,MUTOKO,2,0,2
12/25/2022,MUTOKO,1,2,3
12/27/2022,MUTOKO,2,0,2
12/28/2022,MUTOKO,1,1,2
12/29/2022,MUTOKO,1,0,1
12/30/2022,MUTOKO,1,0,1
1/4/2022,NYANGA,2,0,2
1/9/2022,NYANGA,3,0,3
1/11/2022,NYANGA,3,1,4
1/20/2022,NYANGA,1,0,1
1/29/2022,NYANGA,1,0,1
2/2/2022,NYANGA,2,0,2
2/3/2022,NYANGA,1,1,2
2/9/2022,NYANGA,2,0,2
2/22/2022,NYANGA,1,0,1
2/23/2022,NYANGA,1,1,2
2/24/2022,NYANGA,2,2,4
3/9/2022,NYANGA,1,0,1
3/11/2022,NYANGA,1,0,1
3/13/2022,NYANGA,2,0,2
3/20/2022,NYANGA,2,0,2
3/26/2022,NYANGA,2,0,2
3/27/2022,NYANGA,2,2,4
3/29/2022,NYANGA,1,0,1
4/3/2022,NYANGA,1,0,1
4/7/2022,NYANGA,1,0,1
4/9/2022,NYANGA,1,0,1
4/10/2022,NYANGA,2,1,3
4/16/2022,NYANGA,2,1,3
4/21/2022,NYANGA,1,1,2
4/22/2022,NYANGA,1,1,2
4/24/2022,NYANGA,1,0,1
4/27/2022,NYANGA,1,0,1
4/28/2022,NYANGA,3,1,4
5/2/2022,NYANGA,1,0,1
5/3/2022,NYANGA,3,1,4
5/5/2022,NYANGA,2,0,2
5/6/2022,NYANGA,2,1,3
5/7/2022,NYANGA,2,3,5
5/10/2022,NYANGA,1,0,1
5/14/2022,NYANGA,2,0,2
5/17/2022,NYANGA,3,0,3
5/20/2022,NYANGA,1,0,1
5/24/2022,NYANGA,3,0,3
6/1/2022,NYANGA,2,0,2
6/2/2022,NYANGA,1,1,2
6/7/2022,NYANGA,2,0,2
6/8/2022,NYANGA,2,1,3
6/9/2022,NYANGA,3,1,4
6/10/2022,NYANGA,1,2,3
6/15/2022,NYANGA,1,0,1
6/16/2022,NYANGA,2,1,3
6/25/2022,NYANGA,1,0,1
6/29/2022,NYANGA,3,0,3
7/2/2022,NYANGA,2,0,2
7/3/2022,NYANGA,1,2,3
7/6/2022,NYANGA,4,0,4
7/13/2022,NYANGA,2,0,2
7/14/2022,NYANGA,1,0,1
7/17/2022,NYANGA,1,0,1
7/19/2022,NYANGA,1,0,1
7/20/2022,NYANGA,2,1,3
7/24/2022,NYANGA,2,0,2
7/25/2022,NYANGA,1,2,3
7/29/2022,NYANGA,3,0,3
7/30/2022,NYANGA,1,1,2
8/3/2022,NYANGA,1,0,1
8/5/2022,NYANGA,2,0,2
8/12/2022,NYANGA,2,0,2
8/13/2022,NYANGA,1,1,2
8/23/2022,NYANGA,1,0,1
8/24/2022,NYANGA,2,1,3
8/26/2022,NYANGA,1,1,2
8/30/2022,NYANGA,1,0,1
9/1/2022,NYANGA,1,0,1
9/5/2022,NYANGA,2,0,2
9/7/2022,NYANGA,4,0,4
9/11/2022,NYANGA,1,0,1
9/16/2022,NYANGA,1,0,1
9/17/2022,NYANGA,1,1,2
9/19/2022,NYANGA,1,0,1
9/25/2022,NYANGA,2,0,2
10/5/2022,NYANGA,1,0,1
10/9/2022,NYANGA,2,0,2
10/12/2022,NYANGA,2,0,2
10/26/2022,NYANGA,2,0,2
10/29/2022,NYANGA,2,0,2
10/30/2022,NYANGA,1,1,2
11/3/2022,NYANGA,1,0,1
11/7/2022,NYANGA,1,0,1
11/15/2022,NYANGA,1,0,1
11/16/2022,NYANGA,2,1,3
11/18/2022,NYANGA,4,2,6
11/20/2022,NYANGA,3,0,3
12/3/2022,NYANGA,1,0,1
12/4/2022,NYANGA,2,1,3
12/8/2022,NYANGA,3,0,3
12/10/2022,NYANGA,1,0,1
12/12/2022,NYANGA,1,0,1
12/13/2022,NYANGA,2,1,3
12/15/2022,NYANGA,2,0,2
12/20/2022,NYANGA,1,0,1
12/21/2022,NYANGA,2,1,3
12/25/2022,NYANGA,2,0,2
12/30/2022,NYANGA,1,0,1
1/1/2022,REDCLIFF,4,6,10
1/2/2022,REDCLIFF,4,7,11
1/3/2022,REDCLIFF,5,6,11
1/4/2022,REDCLIFF,4,5,9
1/5/2022,REDCLIFF,4,7,11
1/6/2022,REDCLIFF,4,7,11
1/7/2022,REDCLIFF,3,5,8
1/8/2022,REDCLIFF,4,6,10
1/9/2022,REDCLIFF,2,3,5
1/10/2022,REDCLIFF,3,2,5
1/11/2022,REDCLIFF,3,2,5
1/13/2022,REDCLIFF,1,3,4
1/14/2022,REDCLIFF,3,1,4
1/15/2022,REDCLIFF,2,3,5
1/16/2022,REDCLIFF,1,2,3
1/17/2022,REDCLIFF,1,2,3
1/18/2022,REDCLIFF,4,2,6
1/20/2022,REDCLIFF,2,1,3
1/23/2022,REDCLIFF,2,0,2
1/24/2022,REDCLIFF,2,2,4
1/26/2022,REDCLIFF,2,1,3
1/27/2022,REDCLIFF,2,2,4
1/28/2022,REDCLIFF,3,1,4
1/29/2022,REDCLIFF,2,3,5
1/31/2022,REDCLIFF,2,2,4
2/3/2022,REDCLIFF,2,0,2
2/4/2022,REDCLIFF,1,0,1
2/6/2022,REDCLIFF,3,0,3
2/11/2022,REDCLIFF,3,0,3
2/12/2022,REDCLIFF,3,2,5
2/13/2022,REDCLIFF,3,4,7
2/14/2022,REDCLIFF,2,2,4
2/16/2022,REDCLIFF,3,1,4
2/17/2022,REDCLIFF,2,3,5
2/18/2022,REDCLIFF,3,3,6
2/19/2022,REDCLIFF,1,4,5
2/20/2022,REDCLIFF,2,0,2
2/22/2022,REDCLIFF,2,1,3
2/23/2022,REDCLIFF,2,2,4
2/24/2022,REDCLIFF,3,3,6
2/27/2022,REDCLIFF,1,0,1
3/2/2022,REDCLIFF,2,0,2
3/3/2022,REDCLIFF,3,1,4
3/4/2022,REDCLIFF,2,4,6
3/5/2022,REDCLIFF,2,5,7
3/10/2022,REDCLIFF,1,1,2
3/11/2022,REDCLIFF,1,1,2
3/12/2022,REDCLIFF,1,1,2
3/13/2022,REDCLIFF,1,1,2
3/14/2022,REDCLIFF,2,1,3
3/16/2022,REDCLIFF,1,1,2
3/17/2022,REDCLIFF,1,2,3
3/19/2022,REDCLIFF,3,0,3
3/20/2022,REDCLIFF,1,3,4
3/21/2022,REDCLIFF,2,4,6
3/22/2022,REDCLIFF,2,2,4
3/23/2022,REDCLIFF,4,2,6
3/25/2022,REDCLIFF,1,2,3
3/26/2022,REDCLIFF,1,3,4
3/27/2022,REDCLIFF,2,1,3
3/28/2022,REDCLIFF,4,3,7
3/29/2022,REDCLIFF,2,3,5
3/30/2022,REDCLIFF,1,4,5
3/31/2022,REDCLIFF,3,2,5
4/1/2022,REDCLIFF,5,4,9
4/2/2022,REDCLIFF,3,6,9
4/3/2022,REDCLIFF,4,4,8
4/4/2022,REDCLIFF,1,7,8
4/5/2022,REDCLIFF,3,3,6
4/6/2022,REDCLIFF,2,4,6
4/7/2022,REDCLIFF,3,5,8
4/8/2022,REDCLIFF,1,6,7
4/10/2022,REDCLIFF,1,2,3
4/11/2022,REDCLIFF,2,1,3
4/12/2022,REDCLIFF,1,1,2
4/15/2022,REDCLIFF,2,0,2
4/16/2022,REDCLIFF,6,2,8
4/18/2022,REDCLIFF,1,0,1
4/20/2022,REDCLIFF,3,0,3
4/21/2022,REDCLIFF,1,3,4
4/22/2022,REDCLIFF,3,2,5
4/23/2022,REDCLIFF,1,5,6
4/24/2022,REDCLIFF,2,3,5
4/25/2022,REDCLIFF,3,3,6
4/28/2022,REDCLIFF,3,0,3
4/29/2022,REDCLIFF,1,3,4
4/30/2022,REDCLIFF,2,3,5
5/1/2022,REDCLIFF,2,2,4
5/2/2022,REDCLIFF,4,2,6
5/3/2022,REDCLIFF,3,4,7
5/4/2022,REDCLIFF,1,5,6
5/5/2022,REDCLIFF,1,2,3
5/8/2022,REDCLIFF,1,0,1
5/9/2022,REDCLIFF,2,1,3
5/10/2022,REDCLIFF,1,2,3
5/12/2022,REDCLIFF,2,1,3
5/13/2022,REDCLIFF,2,1,3
5/16/2022,REDCLIFF,5,1,6
5/17/2022,REDCLIFF,2,4,6
5/18/2022,REDCLIFF,2,4,6
5/19/2022,REDCLIFF,1,4,5
5/21/2022,REDCLIFF,1,0,1
5/23/2022,REDCLIFF,3,0,3
5/24/2022,REDCLIFF,1,3,4
5/25/2022,REDCLIFF,1,1,2
5/26/2022,REDCLIFF,1,2,3
5/27/2022,REDCLIFF,1,1,2
5/30/2022,REDCLIFF,2,0,2
5/31/2022,REDCLIFF,2,1,3
6/2/2022,REDCLIFF,4,1,5
6/3/2022,REDCLIFF,1,2,3
6/4/2022,REDCLIFF,3,1,4
6/5/2022,REDCLIFF,2,4,6
6/6/2022,REDCLIFF,1,4,5
6/7/2022,REDCLIFF,1,3,4
6/8/2022,REDCLIFF,2,2,4
6/9/2022,REDCLIFF,2,3,5
6/10/2022,REDCLIFF,3,1,4
6/12/2022,REDCLIFF,2,0,2
6/13/2022,REDCLIFF,3,2,5
6/14/2022,REDCLIFF,2,4,6
6/15/2022,REDCLIFF,2,2,4
6/16/2022,REDCLIFF,3,2,5
6/17/2022,REDCLIFF,1,3,4
6/18/2022,REDCLIFF,2,2,4
6/22/2022,REDCLIFF,2,0,2
6/23/2022,REDCLIFF,1,2,3
6/26/2022,REDCLIFF,3,0,3
6/27/2022,REDCLIFF,2,1,3
6/28/2022,REDCLIFF,1,2,3
6/29/2022,REDCLIFF,2,1,3
6/30/2022,REDCLIFF,4,3,7
7/1/2022,REDCLIFF,3,4,7
7/2/2022,REDCLIFF,3,5,8
7/3/2022,REDCLIFF,3,4,7
7/4/2022,REDCLIFF,3,3,6
7/5/2022,REDCLIFF,3,3,6
7/6/2022,REDCLIFF,2,4,6
7/7/2022,REDCLIFF,2,5,7
7/8/2022,REDCLIFF,2,2,4
7/9/2022,REDCLIFF,3,3,6
7/10/2022,REDCLIFF,1,2,3
7/11/2022,REDCLIFF,1,0,1
7/12/2022,REDCLIFF,3,1,4
7/13/2022,REDCLIFF,3,3,6
7/15/2022,REDCLIFF,4,2,6
7/16/2022,REDCLIFF,2,2,4
7/17/2022,REDCLIFF,1,2,3
7/18/2022,REDCLIFF,2,1,3
7/20/2022,REDCLIFF,5,0,5
7/22/2022,REDCLIFF,3,1,4
7/23/2022,REDCLIFF,1,4,5
7/24/2022,REDCLIFF,2,3,5
7/25/2022,REDCLIFF,2,3,5
7/26/2022,REDCLIFF,1,4,5
7/29/2022,REDCLIFF,4,1,5
7/31/2022,REDCLIFF,2,2,4
8/1/2022,REDCLIFF,2,1,3
8/3/2022,REDCLIFF,2,0,2
8/6/2022,REDCLIFF,1,0,1
8/7/2022,REDCLIFF,2,1,3
8/8/2022,REDCLIFF,3,3,6
8/10/2022,REDCLIFF,5,3,8
8/11/2022,REDCLIFF,1,7,8
8/12/2022,REDCLIFF,2,4,6
8/13/2022,REDCLIFF,2,3,5
8/14/2022,REDCLIFF,3,4,7
8/15/2022,REDCLIFF,2,4,6
8/16/2022,REDCLIFF,2,3,5
8/17/2022,REDCLIFF,2,2,4
8/18/2022,REDCLIFF,2,4,6
8/19/2022,REDCLIFF,2,4,6
8/20/2022,REDCLIFF,2,4,6
8/21/2022,REDCLIFF,2,2,4
8/22/2022,REDCLIFF,1,2,3
8/24/2022,REDCLIFF,3,0,3
8/25/2022,REDCLIFF,3,2,5
8/26/2022,REDCLIFF,1,3,4
8/27/2022,REDCLIFF,2,2,4
8/28/2022,REDCLIFF,3,1,4
8/30/2022,REDCLIFF,2,1,3
8/31/2022,REDCLIFF,2,1,3
9/1/2022,REDCLIFF,1,2,3
9/2/2022,REDCLIFF,2,1,3
9/3/2022,REDCLIFF,1,3,4
9/6/2022,REDCLIFF,3,0,3
9/7/2022,REDCLIFF,1,3,4
9/8/2022,REDCLIFF,1,2,3
9/9/2022,REDCLIFF,4,2,6
9/10/2022,REDCLIFF,1,5,6
9/11/2022,REDCLIFF,2,1,3
9/13/2022,REDCLIFF,2,0,2
9/15/2022,REDCLIFF,2,0,2
9/16/2022,REDCLIFF,1,2,3
9/21/2022,REDCLIFF,2,0,2
9/22/2022,REDCLIFF,4,2,6
9/23/2022,REDCLIFF,3,4,7
9/24/2022,REDCLIFF,1,4,5
9/25/2022,REDCLIFF,1,1,2
9/26/2022,REDCLIFF,1,1,2
9/27/2022,REDCLIFF,2,1,3
9/28/2022,REDCLIFF,3,3,6
9/30/2022,REDCLIFF,1,3,4
10/1/2022,REDCLIFF,2,2,4
10/2/2022,REDCLIFF,2,2,4
10/3/2022,REDCLIFF,3,3,6
10/4/2022,REDCLIFF,3,5,8
10/6/2022,REDCLIFF,3,3,6
10/8/2022,REDCLIFF,3,1,4
10/9/2022,REDCLIFF,2,2,4
10/12/2022,REDCLIFF,1,0,1
10/13/2022,REDCLIFF,1,1,2
10/14/2022,REDCLIFF,3,1,4
10/15/2022,REDCLIFF,2,4,6
10/16/2022,REDCLIFF,1,1,2
10/17/2022,REDCLIFF,2,2,4
10/18/2022,REDCLIFF,1,3,4
10/20/2022,REDCLIFF,2,1,3
10/21/2022,REDCLIFF,1,3,4
10/22/2022,REDCLIFF,1,2,3
10/26/2022,REDCLIFF,3,1,4
10/27/2022,REDCLIFF,2,2,4
10/28/2022,REDCLIFF,3,2,5
10/29/2022,REDCLIFF,1,5,6
10/30/2022,REDCLIFF,1,2,3
11/1/2022,REDCLIFF,3,1,4
11/2/2022,REDCLIFF,1,3,4
11/3/2022,REDCLIFF,2,1,3
11/4/2022,REDCLIFF,2,3,5
11/5/2022,REDCLIFF,2,1,3
11/6/2022,REDCLIFF,1,1,2
11/8/2022,REDCLIFF,1,1,2
11/9/2022,REDCLIFF,3,1,4
11/10/2022,REDCLIFF,3,3,6
11/11/2022,REDCLIFF,1,2,3
11/12/2022,REDCLIFF,1,2,3
11/15/2022,REDCLIFF,3,0,3
11/16/2022,REDCLIFF,2,3,5
11/17/2022,REDCLIFF,1,2,3
11/18/2022,REDCLIFF,2,1,3
